227278;Gustav Berggren;Gustav Berggren;22;CDM CM;Right;596;9;187;80;17;€1.6K;€1.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p227278.png?v=22;
254786;Miguel Ángel Atienza Villa;Miguel Angel Atienza Villa;21;CM CDM;Right;271;145;186;77;33;€3.5K;€900K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p254786.png?v=22;
203615;Tobias Kainz;Tobias Kainz;27;CDM CM RB;Right;588;92;174;68;23;€3.1K;€1000K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p203615.png?v=22;
227287;Jamie Lindsay;Jamie Lindsay;24;CM CDM;Right;472;102;183;67;16;€12K;€1.4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p227287.png?v=22;
224483;Mathias Greve;Mathias Greve;25;LM RM;Right;568;15;186;77;22;€5.6K;€1.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p224483.png?v=22;
206520;Won Sik Kim;Won Sik Kim;28;CDM CB;Right;455;58;185;75;5;€1.3K;€425K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p206520.png?v=22;
234474;Joseph Mensah;Joseph Mensah;25;RW LW;Left;402;86;169;68;17;€1.9K;€475K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p234474.png?v=22;
256275;Daniel Mikić;Daniel Mikic;28;CB;Right;657;94;180;75;4;€650;€425K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p256275.png?v=22;
257498;Darly N'Landu;Darly N'Landu;19;CAM CM CDM;Left;658;97;175;64;39;€1.4K;€1000K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p257498.png?v=22;
212374;Jefferson Nogueira Junior;Jefferson Nogueira Junior;26;CM CDM RB;Right;599;56;181;80;8;€5.2K;€1.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p212374.png?v=22;
252332;Wei Zhang;Wei Zhang;20;RM RW;Right;497;1;186;74;38;€1.5K;€100K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p252332.png?v=22;
251615;Francisco Moura;Francisco Moura;20;LB LM CM;Left;87;32;181;66;74;€3.2K;€2.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p251615.png?v=22;
242183;David Otto;David Otto;21;ST;Right;478;94;185;82;14;€4.1K;€2.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p242183.png?v=22;
256488;Matthew Cox;Matthew Cox;17;GK;Right;524;138;182;74;21;€500;€130K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p256488.png?v=22;
224012;Michał Rzuchowski;Michał Rzuchowski;26;CDM CM;Right;510;83;176;74;19;€1K;€450K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p224012.png?v=22;
230210;Eder Pinhanços;Eder Pinhancos;24;CB LB;Left;110;56;178;75;16;€5.9K;€1000K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230210.png?v=22;
243478;Enzo Loiodice;Enzo Loiodice;19;CM CDM;Left;275;97;175;71;12;€2.1K;€2.4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p243478.png?v=22;
252865;Iker Losada Aragunde;Iker Losada Aragunde;18;ST RW;Right;107;145;175;70;33;€3.2K;€2.4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p252865.png?v=22;
232559;Shuaibu Ibrahim;Shuaibu Ibrahim;23;ST;Right;272;30;177;77;22;€800;€800K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p232559.png?v=22;
215301;Lloyd Jones;Lloyd Jones;24;CB;Right;578;138;191;78;28;€1.9K;€525K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p215301.png?v=22;
221844;Puliang Shao;Puliang Shao;31;GK;Right;487;1;187;83;14;€1.3K;€210K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p221844.png?v=22;
257063;Tyrhys Dolan;Tyrhys Dolan;18;RW LW ST;Right;372;138;164;63;39;€6K;€2.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p257063.png?v=22;
237749;Daiki Suga;Daiki Suga;21;LM;Left;509;88;171;69;4;€1.9K;€2.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p237749.png?v=22;
230762;Saeed Al Hamsal;Saeed Al Hamsal;24;RB;Right;539;52;172;64;39;€1.8K;€325K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230762.png?v=22;
219837;Aguza;Aguza;27;CM CDM;Right;258;145;176;71;14;€4.1K;€1.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p219837.png?v=22;
236686;Josh Kay;Josh Kay;23;LWB;Right;666;138;183;75;11;€1.6K;€550K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p236686.png?v=22;
200633;Rod McDonald;Rod McDonald;28;CB;Left;561;138;191;82;13;€2.5K;€375K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p200633.png?v=22;
242893;Ibrahima Koné;Ibrahima Kone;21;ST;Left;528;64;190;83;29;€800;€750K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p242893.png?v=22;
257959;David Min;David Min;21;ST;Left;646;155;194;78;27;€1.1K;€325K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p257959.png?v=22;
257831;Abdoulie Sanyang;Abdoulie Sanyang;21;RM ST;Left;345;84;173;69;22;€2.8K;€1.9M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p257831.png?v=22;
244034;David Kopacz;David Kopacz;21;CAM LM RM;Right;378;83;180;68;29;€3.9K;€1.9M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p244034.png?v=22;
191871;Lee Yong Rae;Lee Yong Rae;34;CM CDM;Left;100;58;175;71;74;€1.9K;€220K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p191871.png?v=22;
257622;Lefteris Lyratzis;Lefteris Lyratzis;20;RB RM;Right;232;149;176;70;19;€4.3K;€1.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p257622.png?v=22;
186590;John-Joe O'Toole;John-Joe O'Toole;31;CB;Right;681;53;188;82;21;€2.3K;€325K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p186590.png?v=22;
234025;Davide Eustáquio;Davide Eustaquio;28;CAM;Right;171;56;178;72;18;€10.5K;€1.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p234025.png?v=22;
247993;Petrișor Petrescu;Petrisor Petrescu;27;RM LM;Right;544;46;176;72;7;€2.8K;€750K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p247993.png?v=22;
230187;Narcisso Mau;Narcisso Mau;20;RB RM;Right;414;56;177;72;8;€4.9K;€1000K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230187.png?v=22;
209483;Mouez Hassen;Mouez Hassen;25;GK;Right;553;27;186;80;40;€3.4K;€725K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p209483.png?v=22;
226261;Callum Ainley;Callum Ainley;22;CM;Right;534;138;173;64;11;€2.1K;€975K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p226261.png?v=22;
260796;Kyle Morton;Kyle Morton;26;GK;Right;351;19;193;86;31;€950;€140K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p260796.png?v=22;
260365;Shion Inoue;Shion Inoue;22;LM RM CM;Right;194;88;167;60;20;€2.1K;€950K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p260365.png?v=22;
242651;Florian Valot;Florian Valot;27;RM CAM;Right;227;97;175;75;22;€2.6K;€900K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p242651.png?v=22;
209333;Chris Maxwell;Chris Maxwell;29;GK;Right;273;107;185;74;1;€3.7K;€825K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p209333.png?v=22;
254787;José Sánchez Martínez;Jose Sanchez Martinez;20;CB CDM;Right;277;145;183;75;28;€2.9K;€900K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p254787.png?v=22;
232513;Yusuke Chajima;Yusuke Chajima;28;RM CF RB;Right;167;88;166;60;25;€3.6K;€850K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p232513.png?v=22;
217391;Mica Pinto;Mica Pinto;27;LB;Left;332;62;176;70;5;€3K;€900K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p217391.png?v=22;
259361;Fernando Román Villalba;Fernando Roman Villalba;21;LB;Left;652;118;180;76;28;€1.9K;€1.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p259361.png?v=22;
247662;Ali Omar;Ali Omar;20;CB;Right;443;138;188;74;44;€1.4K;€210K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p247662.png?v=22;
252571;Lewis Smith;Lewis Smith;20;RM;Right;663;102;175;66;11;€1.1K;€950K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p252571.png?v=22;
253797;Octavio Zapata;Octavio Zapata;30;CB;Right;533;73;186;82;2;€2.8K;€325K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p253797.png?v=22;
234004;Tomás Nuninho;Tomas Nuninho;24;CDM;Left;171;56;189;83;15;€8K;€1.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p234004.png?v=22;
258386;Derik Lacerda;Derik Lacerda;20;ST;Right;477;56;191;83;72;€2.1K;€600K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p258386.png?v=22;
230438;Josi Mouraldo;Josi Mouraldo;28;CAM;Left;110;56;182;81;20;€4.2K;€400K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p230438.png?v=22;
239642;Romal Palmer;Romal Palmer;21;CM CAM;Right;443;138;181;70;21;€3.2K;€1.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p239642.png?v=22;
261711;Zou Peizhi;Zou Peizhi;27;LB;Left;161;1;170;63;3;€2.7K;€90K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p261711.png?v=22;
202244;Bryan Meredith;Bryan Meredith;30;GK;Right;394;19;188;94;35;€1.1K;€220K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p202244.png?v=22;
184491;Joe Widdowson;Joe Widdowson;31;LB;Left;589;138;183;77;3;€2.6K;€240K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p184491.png?v=22;
251669;Rui Miguel Guerra Pires;Rui Miguel Guerra Pires;22;CM CDM;Right;649;32;184;71;20;€1.7K;€1.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p251669.png?v=22;
194925;Louis Moult;Louis Moult;28;ST;Right;339;138;184;85;9;€11K;€1000K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p194925.png?v=22;
204825;Ben Wilson;Ben Wilson;27;GK;Right;338;138;186;74;13;€7.7K;€650K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p204825.png?v=22;
232596;Tomoki Imai;Tomoki Imai;29;CB RWB;Right;638;88;178;78;6;€600;€275K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p232596.png?v=22;
219865;Jesper Gustavsson;Jesper Gustavsson;25;CDM CM;Right;523;9;174;74;22;€600;€375K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p219865.png?v=22;
239770;Nicolò Casale;Nicolo Casale;22;CB;Right;565;70;191;80;16;€3K;€700K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p239770.png?v=22;
194937;Tom Parkes;Tom Parkes;28;CB;Left;615;138;191;79;15;€3.1K;€500K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p194937.png?v=22;
235224;Alejandro Zalaya Galardón;Alejandro Zalaya Galardon;22;CB;Left;242;145;184;79;36;€1.8K;€1000K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p235224.png?v=22;
246727;Koya Yuruki;Koya Yuruki;25;LM;Right;50;88;183;70;24;€3.7K;€1000K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p246727.png?v=22;
204637;Julian Derstroff;Julian Derstroff;28;LM RM CAM;Left;424;94;182;75;7;€1.7K;€725K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p204637.png?v=22;
252370;Nicolás Silva;Nicolas Silva;21;ST;Right;538;45;167;66;19;€2.4K;€500K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p252370.png?v=22;
180337;Mike Vanhamel;Mike Vanhamel;30;GK;Right;345;117;188;84;31;€4.6K;€925K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p180337.png?v=22;
221850;Songyi Li;Songyi Li;27;CB;Right;313;1;187;81;3;€3K;€450K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p221850.png?v=22;
255611;Daniel Maldini;Daniel Maldini;18;CAM;Right;19;70;186;70;27;€1.9K;€575K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p255611.png?v=22;
202770;Connor Ripley;Connor Ripley;27;GK;Right;339;138;191;96;25;€4.3K;€450K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p202770.png?v=22;
225440;Carlos Embaló;Carlos Embalo;25;ST CAM RW;Left;489;113;175;72;23;€3.4K;€1.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p225440.png?v=22;
247428;David Ochoa;David Ochoa;19;GK;Right;300;19;188;80;1;€500;€500K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p247428.png?v=22;
238636;Rico Preißinger;Rico Preißinger;23;CDM CM CAM;Left;404;94;185;78;6;€1.8K;€800K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p238636.png?v=22;
247912;Ion Gheorghe;Ion Gheorghe;20;CAM CM RW;Right;500;46;171;63;8;€2.2K;€2.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p247912.png?v=22;
206141;Kalifa Coulibaly;Kalifa Coulibaly;28;ST;Right;237;64;197;87;7;€15.5K;€1.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p206141.png?v=22;
244565;Ethan Erhahon;Ethan Erhahon;19;CM CDM;Left;554;102;178;66;25;€1.1K;€1.4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p244565.png?v=22;
256482;Andy Smith;Andy Smith;18;CB;Right;282;138;183;72;37;€500;€220K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p256482.png?v=22;
213922;Dennis Erdmann;Dennis Erdmann;29;CB CDM;Right;246;94;188;86;13;€800;€600K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p213922.png?v=22;
205586;Isaac Vassell;Isaac Vassell;26;ST;Right;199;138;175;71;14;€5.6K;€475K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p205586.png?v=22;
256634;Christian Viet;Christian Viet;21;RB RM CM;Right;144;94;183;78;29;€2.1K;€625K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p256634.png?v=22;
228642;James Tilley;James Tilley;22;LM;Left;664;138;175;69;38;€1.6K;€500K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p228642.png?v=22;
254222;Brian Farioli;Brian Farioli;22;LM CAM RM;Left;401;126;180;70;19;€1.7K;€725K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p254222.png?v=22;
246011;Víctor García Raja;Victor Garcia Raja;23;RM RWB;Right;109;145;173;68;17;€2.6K;€1.4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p246011.png?v=22;
258319;Nikita Iosifov;Nikita Iosifov;19;LM;Right;118;33;175;62;68;€2.3K;€950K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p258319.png?v=22;
257899;Kanya Fujimoto;Kanya Fujimoto;21;RW CAM;Left;575;88;176;68;20;€2.7K;€1.9M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p257899.png?v=22;
261939;Chen Zhengfeng;Chen Zhengfeng;19;CM;Right;121;1;181;75;43;€1.7K;€60K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p261939.png?v=22;
260927;Kgaoeglo Chauke;Kgaoeglo Chauke;17;CM;Right;220;138;177;65;72;€900;€275K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p260927.png?v=22;
222337;Sung Jin Jo;Sung Jin Jo;29;CB;Right;343;58;188;77;5;€1.5K;€600K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p222337.png?v=22;
241173;Lyle Foster;Lyle Foster;19;ST RW;Right;209;158;183;82;21;€1.8K;€1.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p241173.png?v=22;
232438;Gevaro Nepomuceno;Gevaro Nepomuceno;27;RM LM;Left;186;142;174;77;10;€1.3K;€250K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p232438.png?v=22;
227894;Almir Soto;Almir Soto;25;CM CDM RB;Right;545;73;180;70;18;€5.8K;€950K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p227894.png?v=22;
260896;German Onugkha;German Onugkha;24;ST;Right;621;33;190;94;13;€2.2K;€600K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p260896.png?v=22;
262021;Oliver Stanisic;Oliver Stanisic;26;CB;Right;633;9;195;83;4;€650;€425K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p262021.png?v=22;
237839;Kosovar Sadiki;Kosovar Sadiki;21;CB;Right;659;68;193;79;4;€500;€750K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p237839.png?v=22;
252368;Marin Aničić;Marin Anicic;30;CB;Left;400;135;192;86;5;€4.2K;€575K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p252368.png?v=22;
193706;Dario Dumic;Dario Dumic;28;CB;Right;81;135;193;85;43;€4.4K;€1000K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p193706.png?v=22;
199620;Stefan Payne;Stefan Payne;28;ST;Right;527;138;178;74;40;€2K;€250K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p199620.png?v=22;
212237;Daniel Wein;Daniel Wein;26;CDM CM CB;Right;246;94;184;77;17;€750;€750K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p212237.png?v=22;
258455;Alejandro Cabrera;Alejandro Cabrera;27;CDM CM;Right;421;126;185;85;25;€3.6K;€725K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p258455.png?v=22;
256984;Kamil Kruk;Kamil Kruk;20;CB;Right;434;83;185;79;74;€950;€240K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p256984.png?v=22;
183233;Piotr Malinowski;Piotr Malinowski;36;LM RM;Right;395;83;170;66;13;€1K;€110K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p183233.png?v=22;
251376;Marcel Gottschling;Marcel Gottschling;26;RB LB;Right;293;94;183;72;24;€1.1K;€625K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p251376.png?v=22;
171364;Edgar Castillo;Edgar Castillo;33;LB LWB;Left;485;19;170;75;2;€2.1K;€375K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p171364.png?v=22;
229849;Jordan Leborgne;Jordan Leborgne;24;CM RB;Right;655;97;173;63;18;€1.4K;€1.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p229849.png?v=22;
219694;Carl Johansson;Carl Johansson;26;CB;Right;322;9;188;80;4;€1.3K;€775K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p219694.png?v=22;
258360;Júlio Romão;Julio Romao;22;CDM CM;Right;617;56;193;88;19;€950;€600K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p258360.png?v=22;
223128;Beykan Şimşek;Beykan Simsek;25;LW CF;Right;190;16;175;71;80;€10K;€1.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p223128.png?v=22;
246802;Arthur Silva Feitoza;Arthur Silva Feitoza;25;CM CDM CAM;Right;169;56;180;80;38;€1.4K;€950K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p246802.png?v=22;
251452;Vlatko Stojanovski;Vlatko Stojanovski;23;ST;Right;644;161;186;75;26;€1.1K;€625K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p251452.png?v=22;
227791;Tae Hee Lee;Tae Hee Lee;28;RWB RB ST;Right;349;58;183;75;32;€1.1K;€350K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p227791.png?v=22;
253614;Alfredo Rojas;Alfredo Rojas;29;CDM CM;Right;397;31;173;75;6;€4.9K;€600K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p253614.png?v=22;
248070;Relu;Relu;22;CDM;Left;465;145;183;74;31;€3.2K;€425K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p248070.png?v=22;
237371;Leo Bengtsson;Leo Bengtsson;22;LW LM;Right;596;9;179;65;7;€1.7K;€1.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p237371.png?v=22;
258330;Momo Cissé;Momo Cisse;17;RM LM;Right;68;26;178;64;29;€500;€625K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p258330.png?v=22;
251157;Gwang Yeon Lee;Gwang Yeon Lee;20;GK;Right;255;58;185;86;1;€700;€525K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p251157.png?v=22;
261487;Victor Navas;Victor Navas;19;ST;Right;303;69;169;60;30;€2.2K;€230K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p261487.png?v=22;
258934;Eñaut Mendía;Enaut Mendia;21;ST RM;Right;271;145;178;72;28;€3.3K;€600K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p258934.png?v=22;
235301;Patrick Schmidt;Patrick Schmidt;21;ST;Right;360;92;179;73;8;€2.6K;€1.5M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p235301.png?v=22;
222224;Paul Anton;Paul Anton;29;CDM CM;Right;186;46;182;80;8;€4.2K;€1.4M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p222224.png?v=22;
191657;Sang Hyub Lim;Sang Hyub Lim;32;RM LM;Left;175;58;180;73;77;€2.1K;€475K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p191657.png?v=22;
258509;Francisco Mwepu;Francisco Mwepu;20;ST;Right;153;18;178;70;29;€2.8K;€550K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p258509.png?v=22;
233948;Huaze Gao;Huaze Gao;22;LM RM LW;Right;497;1;178;67;18;€2K;€275K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p233948.png?v=22;
180593;Iriome;Iriome;33;RM RW RB;Right;602;145;185;80;24;€2.4K;€375K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p180593.png?v=22;
260918;Tomás Romero;Tomas Romero;19;GK;Right;143;108;185;79;30;€500;€250K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p260918.png?v=22;
245780;Felix Schwarzholz;Felix Schwarzholz;20;CDM;Right;484;94;181;75;42;€2.7K;€500K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p245780.png?v=22;
200393;Sergej Schmik;Sergej Schmik;30;RB CB LB;Right;657;94;179;77;16;€500;€190K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p200393.png?v=22;
243254;Felix Hörberg;Felix Horberg;21;RM RWB;Right;384;9;180;74;20;€1K;€1.3M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p243254.png?v=22;
152961;Mariusz Pawelec;Mariusz Pawelec;34;CB LB;Left;410;83;180;72;17;€1.9K;€160K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p152961.png?v=22;
246911;Fredrik Sjølstad;Fredrik Sjølstad;26;CDM CB;Right;248;146;187;78;8;€1.4K;€450K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p246911.png?v=22;
200525;Sam Walker;Sam Walker;28;GK;Right;524;138;198;78;1;€1.7K;€475K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p200525.png?v=22;
236675;Kilian Jakob;Kilian Jakob;22;LB LM;Left;640;94;183;72;3;€950;€925K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p236675.png?v=22;
237609;Agim Zeka;Agim Zeka;21;RM CAM CF;Left;222;36;192;78;23;€2.5K;€675K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p237609.png?v=22;
241467;Francisco Feuillassier;Francisco Feuillassier;22;LM RM;Right;650;126;172;68;18;€2.2K;€1.7M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p241467.png?v=22;
198825;Mark Cullen;Mark Cullen;28;ST;Right;590;138;175;75;13;€2.5K;€250K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p198825.png?v=22;
221865;Abdallah Gomaa;Abdallah Gomaa;24;LB LM RM;Left;0;60;168;64;18;€3.1K;€2.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p221865.png?v=22;
260562;Lucas Besozzi;Lucas Besozzi;17;LW RW;Right;149;126;176;70;41;€650;€600K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p260562.png?v=22;
245045;Brayan Córdoba;Brayan Cordoba;20;CB;Right;37;73;191;78;24;€2.7K;€450K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p245045.png?v=22;
238036;Juan Bautista Cejas;Juan Bautista Cejas;22;CAM RM;Right;492;126;175;70;25;€2.7K;€900K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p238036.png?v=22;
251317;Alexander Lungwitz;Alexander Lungwitz;19;LB;Left;647;94;180;71;15;€800;€750K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p251317.png?v=22;
193728;David Wotherspoon;David Wotherspoon;30;LW CAM CM;Right;555;68;180;76;10;€3.7K;€1.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p193728.png?v=22;
223339;Zé Manuel;Ze Manuel;29;ST LM RM;Right;508;32;181;73;29;€3.1K;€575K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p223339.png?v=22;
172780;Brett Pitman;Brett Pitman;32;ST;Right;594;138;183;70;8;€3.3K;€475K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p172780.png?v=22;
229748;Mayron George;Mayron George;26;ST;Right;654;34;189;80;12;€2.3K;€1.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p229748.png?v=22;
259899;Juan Pablo Romero;Juan Pablo Romero;22;GK;Right;142;126;183;78;12;€1.6K;€275K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p259899.png?v=22;
257087;Huseyin Biler;Huseyin Biler;18;RWB LWB;Right;524;138;176;65;20;€500;€250K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p257087.png?v=22;
255265;Jonathan Perlaza;Jonathan Perlaza;22;LM LB;Left;123;136;168;68;15;€5.3K;€1.2M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p255265.png?v=22;
190822;Eirik Holmen Johansen;Eirik Holmen Johansen;27;GK;Right;173;146;201;102;12;€1.1K;€525K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p190822.png?v=22;
256053;John Pulskamp;John Pulskamp;19;GK;Right;435;19;188;86;1;€500;€500K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p256053.png?v=22;
245865;Stefan Bajic;Stefan Bajic;18;GK;Right;106;97;191;84;1;€550;€1.1M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p245865.png?v=22;
207502;Ruben Kristiansen;Ruben Kristiansen;32;LB;Left;173;146;183;74;21;€1.5K;€500K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p207502.png?v=22;
225198;Ahmad Al Habib;Ahmad Al Habib;27;CB;Right;539;52;187;84;77;€2.2K;€350K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p225198.png?v=22;
258503;Stefan Radulovic;Stefan Radulovic;18;CDM CM;Right;222;92;177;74;16;€800;€550K;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p258503.png?v=22;
255144;Renzo Orihuela;Renzo Orihuela;19;CB;Right;8;50;183;74;3;€3.2K;€1.6M;https://cdn.fifacm.com/content/media/imgs/fifa21/players/p255144.png?v=22;
